4.827200,3.068700,nan,0.807310
-2.341000,12.378400,nan,-7.583600
nan,nan,-1.664300,-1.838400
4.145400,7.257000,-1.915300,-0.860780
nan,6.081600,0.237050,-2.011600
4.021500,-2.191400,nan,1.140900
nan,5.874700,-2.816700,-0.300870
-2.089700,10.826500,2.360300,-3.419800
nan,-3.594300,3.557300,0.268090
nan,9.566300,nan,-7.503400
4.175700,10.261500,-3.855200,-4.305600
nan,7.540400,0.650050,-0.925440
nan,2.232700,-0.263340,1.553400
5.306300,nan,-2.890400,-0.527160
nan,9.268300,nan,-1.356000
2.105900,7.604600,nan,-1.846100
2.172100,-0.738740,5.467200,-0.723710
4.289900,9.181400,-4.606700,-4.326300
3.515600,10.189100,nan,-4.978000
2.614000,8.008100,-3.725800,-1.306900
0.680870,2.325900,4.908500,0.549980
4.196200,0.744930,nan,0.753000
6.091900,2.967300,-1.326700,1.455100
1.323400,3.296400,nan,-0.119840
1.326400,1.032600,5.656600,-0.413370
-0.167350,nan,1.206100,-3.624100
nan,nan,nan,-5.863800
-2.226100,12.539800,2.943800,-3.525800
2.419600,6.466500,-0.756880,0.228000
1.098700,nan,5.989000,-0.582770
4.646400,10.532600,nan,-4.206000
-0.360380,4.115800,3.114300,-0.371990
nan,3.213600,nan,0.786620
0.570600,nan,1.242100,-0.562100
-2.647900,10.137400,-1.331000,-5.470700
3.121900,-3.137000,nan,-0.374580
5.494400,1.547800,nan,1.928400
-1.338900,1.552000,7.080600,1.031000
nan,11.960400,3.083500,-5.443500
2.259600,-0.033118,4.735500,-0.277600
0.469010,-0.633210,7.384800,0.365070
2.729600,2.870100,0.511240,0.509900
2.046600,2.030000,2.176100,-0.083634
-1.327400,9.498000,nan,-5.268900
nan,nan,2.630200,1.104700
3.999400,0.904270,nan,1.689200
2.395200,9.508300,nan,-3.008600
3.270400,6.932100,-1.045600,0.234470
-1.393100,1.566400,7.538200,0.784030
1.640600,3.548800,1.396400,-0.364240
2.774400,6.857600,-1.067100,0.075416
2.428700,nan,nan,-1.454300
nan,-2.806000,nan,0.674120
nan,nan,4.744900,1.225000
2.059700,-0.993260,5.211900,-0.293120
0.379800,0.709800,0.757200,-0.444400
1.013500,8.455100,-1.672000,-2.081500
nan,-4.455200,3.176900,0.004296
nan,10.110500,nan,-4.392200
0.573400,9.193800,-0.909400,-1.872000
5.286800,3.257000,nan,1.166800
nan,10.656800,-4.138800,-5.064600
4.142500,-3.679200,nan,1.629700
3.093400,-2.917700,2.223200,0.222830
nan,5.994700,0.530090,0.849980
nan,0.794590,nan,1.007700
3.032900,2.294800,2.113500,0.350840
3.773100,nan,-1.681400,-0.947420
3.155700,nan,nan,0.798250
nan,7.606700,-0.978800,-2.466800
nan,7.205200,-3.284600,-1.160800
2.483000,6.615500,-0.792870,-0.908630
1.594000,4.705500,nan,0.081882
nan,nan,0.153940,-1.613400
3.849600,9.793900,-4.150800,-4.458200
0.929700,-3.797100,nan,-0.295700
4.934200,2.410700,-0.175940,1.624500
3.841700,10.021500,nan,-4.915900
nan,nan,-3.808100,-3.364200
4.407200,-0.070365,2.041600,1.131900
nan,nan,nan,0.449120
5.275600,0.138630,nan,1.143500
3.431200,6.263700,-1.951300,-0.361650
4.052000,-0.165550,nan,0.512480
1.363800,nan,8.418200,-1.883600
nan,7.776300,-2.747300,-1.935300
1.926500,7.755700,nan,-3.077100
nan,-0.461460,7.726700,0.909460
nan,-2.936300,2.199200,0.500840
2.877000,-4.059900,3.625900,-0.325440
nan,-0.898080,nan,0.692220
-1.300000,nan,-2.953000,-5.863800
1.774700,-6.433400,8.150000,-0.898280
1.341900,-4.422100,nan,-1.734900
nan,10.547100,-1.417500,-4.032700
0.441250,2.948700,nan,0.715500
3.242200,6.226500,0.122240,-1.446600
2.567800,3.513600,0.614060,-0.406910
-2.215300,11.962500,nan,-7.785300
4.134900,nan,-2.429400,-0.196130
nan,-0.000009,4.816000,-0.339670
2.506800,1.158800,3.924900,0.125850
2.146400,6.079500,nan,-2.230200
0.051979,7.052100,-2.054100,-3.150800
1.270600,8.035000,-0.196510,-2.188800
nan,0.833910,5.455200,-0.569840
2.292800,9.038600,-3.241700,-1.299100
0.329200,-4.455200,4.571800,-0.988800
2.971900,6.836900,-0.270200,0.712910
1.684900,8.748900,-1.264100,-1.385800
-1.917700,11.689400,2.545400,-3.276300
2.372900,10.472600,nan,-3.201300
nan,9.767000,-1.368700,-1.785300
nan,9.218600,nan,-4.844800
nan,-4.786300,nan,-2.120300
4.616000,10.178800,nan,-4.424500
4.247800,7.695600,-2.769600,-1.076700
4.021500,nan,nan,0.366360
5.029700,-4.970400,nan,-0.237510
1.590200,2.294800,nan,0.184040
nan,5.193900,-1.797100,-1.176300
1.181100,8.384700,nan,-0.903450
nan,nan,nan,-0.988800
5.735300,5.280800,-2.259800,0.075416
2.671800,5.657400,0.729740,-1.489200
1.579900,-4.707600,7.918600,-1.548700
2.949900,nan,nan,-0.037083
0.519500,-3.263300,3.089500,-0.984900
nan,9.591100,-3.903200,-3.348700
-1.734400,2.017500,nan,0.935320
3.884000,nan,nan,-4.081900
3.525700,nan,1.927600,1.799100
4.454900,nan,1.031300,0.968940
-0.161080,nan,8.357300,-1.521600
4.216400,9.460700,nan,-5.236600
3.515200,6.822400,-0.673770,-0.468980
1.698800,2.909400,2.904400,0.110330
1.060700,2.454200,nan,-0.170270
nan,1.243600,4.217100,0.904290
nan,1.307800,nan,1.655600
3.000900,5.812600,-2.230600,-0.665530
nan,1.411200,1.807600,0.897820
3.466700,-4.072400,nan,1.541800
nan,3.921300,0.705740,0.336620
1.019100,2.330000,nan,0.829290
nan,5.616000,2.213800,-0.125010
1.820500,nan,0.009991,0.394810
4.992300,7.865300,nan,-0.719840
-1.180400,11.509300,0.155650,-6.819400
4.032900,0.231750,nan,1.182300
0.660180,10.387800,-1.402900,-3.915100
3.598200,7.130700,-1.303500,0.212480
-1.858400,nan,-1.664300,-1.838400
4.097200,0.469720,1.667100,0.915930
3.329900,0.912540,1.580600,0.393520
3.108800,3.112200,0.808570,0.433600
-4.285900,8.523400,nan,-0.916390
-1.252800,10.203600,2.178700,-5.603800
0.519500,-3.263300,3.089500,-0.984900
0.329200,nan,4.571800,-0.988800
0.888720,5.344900,2.045000,-0.193550
nan,9.371800,-4.035100,-3.956400
-0.216610,8.032900,1.884800,-3.885300
2.720600,9.082100,nan,-0.968110
3.205100,8.688900,nan,-0.781900
2.691700,10.816100,-3.300000,-4.288800
-2.324200,11.517600,nan,-5.375000
2.716100,-4.200600,nan,0.169810
3.384800,3.267400,0.909670,0.251280
nan,4.802800,nan,0.626270
2.805000,0.577320,1.342400,1.213300
5.782300,5.578800,-2.408900,-0.056479
nan,1.734000,nan,0.967650
3.518900,6.332000,-1.779100,-0.020273
3.229400,7.739100,-0.378160,-2.540500
3.498500,nan,nan,-0.165100
2.194800,1.378100,1.158200,0.857740
2.252600,9.963600,-3.174900,-2.994400
4.152900,-3.935800,2.863300,-0.017686
0.743070,11.170000,-1.382400,-4.072800
1.910500,8.871000,-2.338600,-0.756040
nan,nan,6.868100,-0.506480
nan,10.772700,nan,-4.327600
nan,7.838400,-3.534800,-1.215100
nan,11.654200,2.654200,-5.210700
2.852300,9.009600,-3.761000,-3.337100
nan,nan,0.485540,0.361190
1.509900,nan,nan,-0.303460
5.418800,10.145700,-4.084000,-3.699100
0.862020,2.696300,4.290800,0.547390
3.811700,10.145700,-4.046300,-4.562900
0.547770,10.375400,-1.543500,-4.163300
2.371800,7.490800,0.015989,-1.741400
-2.495300,11.147200,nan,-3.463800
4.636100,nan,2.835800,1.199100
-2.252700,11.532100,nan,-3.273700
3.798200,10.423000,-4.160200,-4.972800
nan,nan,-1.921300,-3.333200
2.126500,6.878300,0.447840,-2.222400
0.867360,5.564300,1.676500,-0.167690
3.783100,10.052600,-3.886900,-3.736600
-2.262300,12.117700,nan,-7.758100
1.261600,4.430300,-1.333500,-1.751700
2.679900,3.134900,0.340730,0.584890
-0.398160,5.978100,1.391200,-1.162100
4.393700,0.357980,2.041600,1.200400
2.969500,5.622200,nan,-1.155600
1.304900,-0.155210,6.491100,-0.753460
2.212300,-5.839500,7.768700,-0.853020
nan,6.938300,0.577220,0.663770
3.086400,-2.584500,2.230900,0.309470
0.379800,nan,0.757200,-0.444400
0.589820,nan,1.235300,-2.959500
0.147830,nan,nan,-3.340900
-0.062025,nan,1.099000,-1.131000
4.223000,1.131900,nan,0.961180
0.642950,7.101800,0.349300,-0.413370
1.941000,0.463510,nan,1.087900
4.004700,0.459370,nan,1.618100
3.776700,9.779400,nan,-3.532300
3.476900,-0.153140,nan,2.449500
1.981800,9.262100,-3.521000,-1.872000
3.802300,-3.869600,nan,0.953430
4.348300,nan,-4.085700,-4.253900
nan,1.386400,5.272700,-0.435360
-1.257600,1.589200,7.007800,0.424550
1.957200,-5.115300,8.612700,-1.429700
-2.484000,12.161100,2.820400,-3.741800
-1.149700,nan,nan,0.626270
4.836800,nan,-4.323900,-4.327600
-0.121960,nan,0.945660,-4.226700
1.942900,6.396100,0.092248,0.581020
1.742000,-4.809000,8.214200,-2.065900
-1.522200,10.840900,2.782700,-4.097400
nan,10.267800,nan,-5.863800
3.424600,nan,nan,0.291360
2.550300,-4.951800,6.372900,-0.415960
1.569100,6.346500,-0.182800,-2.409900
1.308700,4.922800,2.001300,0.220240
5.177600,8.231600,-3.251100,-1.569400
2.229000,9.632500,-3.112300,-2.716400
5.627200,nan,-4.293100,-3.814200
1.213800,nan,-2.167200,-0.741820
0.379800,0.709800,nan,-0.444400
nan,6.031900,1.682500,-0.461220
nan,5.680200,-1.969300,0.026279
nan,nan,nan,1.562500
3.435900,nan,2.104100,1.892200
nan,10.242900,-1.491200,-4.008200
3.359000,9.802200,-3.820900,-3.713300
3.670200,2.994200,nan,0.306880
1.334900,6.118900,0.464970,0.498260
3.188700,nan,2.774200,-0.202600
nan,nan,nan,-0.056479
3.912100,2.973500,0.928520,0.605580
3.936400,10.588500,nan,-4.313300
3.941400,-3.290200,nan,1.086600
nan,-3.958500,nan,1.351700
5.681000,nan,-2.684800,-0.925440
0.771240,9.086200,-1.228100,-1.499600
3.576100,9.775300,-3.979500,-3.463800
nan,6.125100,nan,0.478860
nan,10.216000,-3.441400,-4.006900
2.000700,1.864400,nan,0.473690
0.642150,3.128700,4.293300,0.646960
nan,-3.072900,nan,1.274100
0.774450,9.055200,-2.408900,-1.388400
0.965740,8.393000,-1.361000,-1.465900
3.094800,8.732400,-2.900700,-0.966820
4.936200,nan,nan,-0.853020
-1.945800,11.221700,nan,-3.440500
5.740300,-0.442840,0.380150,1.376300
nan,12.198400,0.676610,-8.548200
1.147200,3.598500,1.938700,-0.434060
2.974200,8.960000,-2.902400,-1.037900
4.570700,7.209400,nan,-1.494400
0.184800,6.507900,nan,-0.872420
0.872560,9.293100,-0.784300,-2.197800
0.395590,6.886600,1.058800,-0.675870
3.838400,6.185100,-2.043900,-0.033204
2.820900,7.310800,-0.818570,-1.878400
2.581700,9.754600,-3.174900,-2.995700
nan,0.231750,nan,2.056400
nan,0.709800,nan,-0.444400
3.489300,6.690000,-1.204200,-0.387510
-1.778100,0.854600,nan,0.027572
2.096200,2.476900,1.937900,-0.040962
0.947320,nan,nan,-0.675870
2.826100,9.400700,nan,-1.050900
0.007125,8.366100,0.507810,-3.815500
0.967880,nan,1.279800,-2.456500
4.743200,nan,0.136800,1.654300
3.657500,nan,-2.269200,-1.144000
3.883200,6.402300,-2.432000,-0.983630
nan,8.811000,-3.188600,-0.922850
1.131500,7.921200,1.093000,-2.844400
2.823700,2.859700,nan,0.571960
1.932100,6.042300,0.260190,-2.053000
3.063200,-3.331500,5.130500,0.826700
-1.841100,10.830600,2.769000,-3.090100
2.808400,nan,-3.339400,-4.419400
2.569800,-4.407600,nan,0.078002
-0.126240,10.321600,-3.712100,-6.118500
3.375600,-4.095100,nan,1.069800
nan,-1.603700,nan,0.755580
nan,-0.024800,1.242100,-0.562100
0.884440,nan,0.558370,-0.441820
